lr-SGD,step,train_loss_step,train_acc_step,epoch,val_loss_step,val_acc_step,val_loss_epoch,val_acc_epoch,train_loss_epoch,train_acc_epoch
,449,,,,0.5225499272346497,0.8515625,,,,
,450,,,,0.36928755044937134,0.8828125,,,,
,451,,,,0.41992422938346863,0.8359375,,,,
,452,,,,0.44910869002342224,0.86328125,,,,
,453,,,,0.4263661801815033,0.87109375,,,,
,454,,,,0.42645084857940674,0.859375,,,,
,455,,,,0.38631537556648254,0.86328125,,,,
,456,,,,0.3864598870277405,0.890625,,,,
,457,,,,0.3849821388721466,0.85546875,,,,
,458,,,,0.44417721033096313,0.84375,,,,
,459,,,,0.42927852272987366,0.85546875,,,,
,460,,,,0.4434736371040344,0.8359375,,,,
,461,,,,0.43833237886428833,0.86328125,,,,
,462,,,,0.3890385925769806,0.859375,,,,
,463,,,,0.4088313579559326,0.8359375,,,,
,464,,,,0.3525717556476593,0.89453125,,,,
,465,,,,0.40530747175216675,0.8828125,,,,
,466,,,,0.40166929364204407,0.875,,,,
,467,,,,0.44397836923599243,0.85546875,,,,
,468,,,,0.35396483540534973,0.86328125,,,,
,469,,,,0.3700787127017975,0.8515625,,,,
,470,,,,0.5040252208709717,0.82421875,,,,
,471,,,,0.4172993302345276,0.8515625,,,,
,472,,,,0.409932017326355,0.84765625,,,,
,473,,,,0.5168026685714722,0.8515625,,,,
,474,,,,0.39273276925086975,0.875,,,,
,475,,,,0.3506968021392822,0.88671875,,,,
,476,,,,0.448589026927948,0.84765625,,,,
,477,,,,0.3393438458442688,0.8984375,,,,
,478,,,,0.5272973775863647,0.828125,,,,
,479,,,,0.1028880923986435,1.0,,,,
,2351,,,11,,,0.42844682931900024,0.8578000068664551,,
,2351,,,11,,,,,0.34369784593582153,0.8804399967193604
0.20491822677592733,2399,,,,,,,,,
,2399,0.33584344387054443,0.87890625,12,,,,,,
0.2019743931991408,2449,,,,,,,,,
,2449,0.3577461242675781,0.8671875,12,,,,,,
0.19903055962235422,2499,,,,,,,,,
,2499,0.2684556245803833,0.890625,12,,,,,,
,480,,,,0.3261074423789978,0.88671875,,,,
,481,,,,0.40656620264053345,0.84765625,,,,
,482,,,,0.35845890641212463,0.8828125,,,,
,483,,,,0.43672987818717957,0.8515625,,,,
,484,,,,0.5118060111999512,0.83984375,,,,
,485,,,,0.2591916620731354,0.90625,,,,
,486,,,,0.42500701546669006,0.87109375,,,,
,487,,,,0.4173699617385864,0.87109375,,,,
,488,,,,0.530875563621521,0.84765625,,,,
,489,,,,0.4294112026691437,0.8671875,,,,
,490,,,,0.3297882378101349,0.8828125,,,,
,491,,,,0.41868525743484497,0.87109375,,,,
,492,,,,0.3815981149673462,0.8984375,,,,
,493,,,,0.36141541600227356,0.87890625,,,,
,494,,,,0.4325130581855774,0.85546875,,,,
,495,,,,0.36247193813323975,0.88671875,,,,
,496,,,,0.3195960819721222,0.90234375,,,,
,497,,,,0.40612128376960754,0.87890625,,,,
,498,,,,0.39574751257896423,0.86328125,,,,
,499,,,,0.4276719391345978,0.86328125,,,,
,500,,,,0.467119038105011,0.84375,,,,
,501,,,,0.4456760287284851,0.84375,,,,
,502,,,,0.3663758635520935,0.86328125,,,,
,503,,,,0.3374934196472168,0.87109375,,,,
,504,,,,0.36558157205581665,0.8828125,,,,
,505,,,,0.3847016394138336,0.859375,,,,
,506,,,,0.4757046699523926,0.84765625,,,,
,507,,,,0.44968706369400024,0.8515625,,,,
,508,,,,0.421822190284729,0.8671875,,,,
,509,,,,0.37767457962036133,0.8671875,,,,
,510,,,,0.4446617662906647,0.8671875,,,,
,511,,,,0.38171932101249695,0.859375,,,,
,512,,,,0.4903566837310791,0.828125,,,,
,513,,,,0.5391963720321655,0.83203125,,,,
,514,,,,0.3648199439048767,0.87109375,,,,
,515,,,,0.33681508898735046,0.8984375,,,,
,516,,,,0.43738672137260437,0.8671875,,,,
,517,,,,0.3620111346244812,0.8828125,,,,
,518,,,,0.41117826104164124,0.86328125,,,,
,519,,,,0.5963024497032166,0.8125,,,,
,2547,,,12,,,0.40536022186279297,0.8671000003814697,,
,2547,,,12,,,,,0.32203397154808044,0.8881400227546692
0.19608672604556765,2549,,,,,,,,,
,2549,0.3400920331478119,0.890625,13,,,,,,
0.1931428924687811,2599,,,,,,,,,
,2599,0.27930837869644165,0.9140625,13,,,,,,
0.19019905889199457,2649,,,,,,,,,
,2649,0.20088084042072296,0.90234375,13,,,,,,
0.187255225315208,2699,,,,,,,,,
,2699,0.38484668731689453,0.86328125,13,,,,,,
,520,,,,0.47692087292671204,0.83984375,,,,
,521,,,,0.37985503673553467,0.8671875,,,,
,522,,,,0.43440595269203186,0.84375,,,,
,523,,,,0.4522922933101654,0.85546875,,,,
,524,,,,0.5394741892814636,0.8203125,,,,
,525,,,,0.4126114547252655,0.859375,,,,
,526,,,,0.4415667653083801,0.86328125,,,,
,527,,,,0.5016062259674072,0.859375,,,,
,528,,,,0.5608981251716614,0.828125,,,,
,529,,,,0.6014382839202881,0.83984375,,,,
,530,,,,0.36835986375808716,0.87109375,,,,
,531,,,,0.4131673574447632,0.86328125,,,,
,532,,,,0.41325899958610535,0.859375,,,,
,533,,,,0.5340697765350342,0.83984375,,,,
,534,,,,0.4808892607688904,0.84375,,,,
,535,,,,0.364499032497406,0.88671875,,,,
,536,,,,0.39977043867111206,0.8828125,,,,
,537,,,,0.4041282832622528,0.8671875,,,,
,538,,,,0.4662383198738098,0.87109375,,,,
,539,,,,0.47715994715690613,0.83984375,,,,
,540,,,,0.4371636211872101,0.8515625,,,,
,541,,,,0.5105436444282532,0.84765625,,,,
,542,,,,0.5014775991439819,0.82421875,,,,
,543,,,,0.41495341062545776,0.85546875,,,,
,544,,,,0.3851063847541809,0.8984375,,,,
,545,,,,0.4781952500343323,0.83203125,,,,
,546,,,,0.37952178716659546,0.86328125,,,,
,547,,,,0.4700579047203064,0.84765625,,,,
,548,,,,0.38868945837020874,0.87890625,,,,
,549,,,,0.44118598103523254,0.8515625,,,,
,550,,,,0.43354547023773193,0.8515625,,,,
,551,,,,0.411184698343277,0.84375,,,,
,552,,,,0.43254560232162476,0.86328125,,,,
,553,,,,0.6423278450965881,0.81640625,,,,
,554,,,,0.440370112657547,0.8515625,,,,
,555,,,,0.3769674301147461,0.859375,,,,
,556,,,,0.4833836555480957,0.8515625,,,,
,557,,,,0.3346732556819916,0.8984375,,,,
,558,,,,0.5628727674484253,0.82421875,,,,
,559,,,,0.48190438747406006,0.8125,,,,
,2743,,,13,,,0.45254379510879517,0.8540999889373779,,
,2743,,,13,,,,,0.3044161796569824,0.8942999839782715
0.18431139173842143,2749,,,,,,,,,
,2749,0.2670852839946747,0.88671875,14,,,,,,
0.18136755816163488,2799,,,,,,,,,
,2799,0.30603811144828796,0.91015625,14,,,,,,
0.17842372458484834,2849,,,,,,,,,
,2849,0.322884738445282,0.89453125,14,,,,,,
0.17547989100806177,2899,,,,,,,,,
,2899,0.31422609090805054,0.8984375,14,,,,,,
,560,,,,0.3623213768005371,0.875,,,,
,561,,,,0.29983919858932495,0.87890625,,,,
,562,,,,0.3162468671798706,0.89453125,,,,
,563,,,,0.3472498953342438,0.88671875,,,,
,564,,,,0.46653151512145996,0.8359375,,,,
,565,,,,0.36788561940193176,0.87890625,,,,
,566,,,,0.3982900381088257,0.859375,,,,
,567,,,,0.4639234244823456,0.87109375,,,,
,568,,,,0.447954386472702,0.86328125,,,,
,569,,,,0.508933961391449,0.859375,,,,
,570,,,,0.3522757887840271,0.8828125,,,,
,571,,,,0.30101773142814636,0.90234375,,,,
,572,,,,0.35611847043037415,0.87109375,,,,
,573,,,,0.3249575197696686,0.8828125,,,,
,574,,,,0.42831477522850037,0.8671875,,,,
,575,,,,0.3348442614078522,0.890625,,,,
,576,,,,0.36522841453552246,0.89453125,,,,
,577,,,,0.3751642107963562,0.87890625,,,,
,578,,,,0.39536070823669434,0.8671875,,,,
,579,,,,0.3905227482318878,0.87109375,,,,
,580,,,,0.3913743495941162,0.83984375,,,,
,581,,,,0.44095417857170105,0.85546875,,,,
,582,,,,0.457416832447052,0.86328125,,,,
,583,,,,0.4116533398628235,0.875,,,,
,584,,,,0.2856721878051758,0.90234375,,,,
,585,,,,0.3841792047023773,0.87109375,,,,
,586,,,,0.3886999189853668,0.87890625,,,,
,587,,,,0.3408503532409668,0.875,,,,
,588,,,,0.36394384503364563,0.87109375,,,,
,589,,,,0.4184260666370392,0.8671875,,,,
,590,,,,0.33304399251937866,0.87890625,,,,
,591,,,,0.3458116948604584,0.87890625,,,,
,592,,,,0.3445685803890228,0.8671875,,,,
,593,,,,0.42164310812950134,0.84765625,,,,
,594,,,,0.3785563111305237,0.87890625,,,,
,595,,,,0.3379609286785126,0.87890625,,,,
,596,,,,0.4342751204967499,0.85546875,,,,
,597,,,,0.2885782718658447,0.890625,,,,
,598,,,,0.35062864422798157,0.875,,,,
,599,,,,0.5277355909347534,0.875,,,,
,2939,,,14,,,0.3777075707912445,0.8733999729156494,,
,2939,,,14,,,,,0.27984440326690674,0.9023600220680237
0.1725360574312752,2949,,,,,,,,,
,2949,0.2298252135515213,0.91796875,15,,,,,,
0.16959222385448866,2999,,,,,,,,,
,2999,0.18870268762111664,0.94140625,15,,,,,,
0.16664839027770212,3049,,,,,,,,,
,3049,0.3816959857940674,0.859375,15,,,,,,
0.16370455670091555,3099,,,,,,,,,
,3099,0.21493452787399292,0.9140625,15,,,,,,
,600,,,,0.3508959412574768,0.875,,,,
,601,,,,0.3291245400905609,0.8515625,,,,
,602,,,,0.29829880595207214,0.90234375,,,,
,603,,,,0.37906673550605774,0.8984375,,,,
,604,,,,0.40064752101898193,0.859375,,,,
,605,,,,0.2520105540752411,0.890625,,,,
,606,,,,0.324131041765213,0.8671875,,,,
,607,,,,0.4444665312767029,0.8828125,,,,
,608,,,,0.3946070671081543,0.8671875,,,,
,609,,,,0.42045822739601135,0.8828125,,,,
,610,,,,0.2877705991268158,0.8984375,,,,
,611,,,,0.30349037051200867,0.90234375,,,,
,612,,,,0.3335728943347931,0.87890625,,,,
,613,,,,0.3554419279098511,0.8984375,,,,
,614,,,,0.4182891845703125,0.8828125,,,,
,615,,,,0.3009454011917114,0.8984375,,,,
,616,,,,0.272643119096756,0.921875,,,,
,617,,,,0.3053993880748749,0.890625,,,,
,618,,,,0.3430015742778778,0.89453125,,,,
,619,,,,0.4541000723838806,0.859375,,,,
,620,,,,0.3540343940258026,0.87109375,,,,
,621,,,,0.46301743388175964,0.87109375,,,,
,622,,,,0.35939544439315796,0.88671875,,,,
,623,,,,0.3845985531806946,0.87109375,,,,
,624,,,,0.2599480450153351,0.91796875,,,,
,625,,,,0.3877067267894745,0.87109375,,,,
,626,,,,0.33782315254211426,0.890625,,,,
,627,,,,0.3217245042324066,0.88671875,,,,
,628,,,,0.38512444496154785,0.875,,,,
,629,,,,0.3801673352718353,0.88671875,,,,
,630,,,,0.32222551107406616,0.875,,,,
,631,,,,0.3618204891681671,0.859375,,,,
,632,,,,0.3640570342540741,0.88671875,,,,
,633,,,,0.5157816410064697,0.8515625,,,,
,634,,,,0.2838718593120575,0.90625,,,,
,635,,,,0.283538818359375,0.87890625,,,,
,636,,,,0.41219502687454224,0.88671875,,,,
,637,,,,0.2761584222316742,0.90625,,,,
,638,,,,0.33050206303596497,0.89453125,,,,
,639,,,,0.5022414922714233,0.8125,,,,
,3135,,,15,,,0.3528560996055603,0.883899986743927,,
,3135,,,15,,,,,0.26738277077674866,0.9072399735450745
0.160760723124129,3149,,,,,,,,,
,3149,0.20584753155708313,0.9375,16,,,,,,
0.15781688954734244,3199,,,,,,,,,
,3199,0.18831413984298706,0.9453125,16,,,,,,
0.1548730559705559,3249,,,,,,,,,
,3249,0.2543571889400482,0.90625,16,,,,,,
0.15192922239376933,3299,,,,,,,,,
,3299,0.26733383536338806,0.90625,16,,,,,,
,640,,,,0.45756104588508606,0.859375,,,,
,641,,,,0.3933611810207367,0.85546875,,,,
,642,,,,0.27143996953964233,0.92578125,,,,
,643,,,,0.420401930809021,0.875,,,,
,644,,,,0.5184588432312012,0.80859375,,,,
,645,,,,0.3352621793746948,0.875,,,,
,646,,,,0.39599835872650146,0.84375,,,,
,647,,,,0.45974022150039673,0.85546875,,,,
,648,,,,0.4708673655986786,0.84765625,,,,
,649,,,,0.4561198949813843,0.88671875,,,,
,650,,,,0.41064777970314026,0.87890625,,,,
,651,,,,0.410037100315094,0.890625,,,,
,652,,,,0.35951587557792664,0.87109375,,,,
,653,,,,0.3778603672981262,0.8671875,,,,
,654,,,,0.5319405198097229,0.84375,,,,
,655,,,,0.4267662465572357,0.87109375,,,,
,656,,,,0.34050452709198,0.90625,,,,
,657,,,,0.3952998220920563,0.85546875,,,,
,658,,,,0.336128294467926,0.859375,,,,
,659,,,,0.4054292142391205,0.8515625,,,,
,660,,,,0.39410191774368286,0.86328125,,,,
,661,,,,0.4189503490924835,0.87109375,,,,
,662,,,,0.41350457072257996,0.875,,,,
,663,,,,0.39345812797546387,0.85546875,,,,
,664,,,,0.3126780688762665,0.8984375,,,,
,665,,,,0.35021838545799255,0.87109375,,,,
,666,,,,0.46233585476875305,0.86328125,,,,
,667,,,,0.43434181809425354,0.87109375,,,,
,668,,,,0.455822229385376,0.8671875,,,,
,669,,,,0.41194573044776917,0.84375,,,,
,670,,,,0.44910338521003723,0.8515625,,,,
,671,,,,0.42021867632865906,0.84375,,,,
,672,,,,0.4767400622367859,0.828125,,,,
,673,,,,0.6258785128593445,0.8046875,,,,
,674,,,,0.3816703259944916,0.88671875,,,,
,675,,,,0.3991408944129944,0.8828125,,,,
,676,,,,0.4168616533279419,0.8671875,,,,
,677,,,,0.2535781264305115,0.92578125,,,,
,678,,,,0.41331079602241516,0.87109375,,,,
,679,,,,0.580887496471405,0.8125,,,,
,3331,,,16,,,0.41199374198913574,0.8658000230789185,,
,3331,,,16,,,,,0.2500891089439392,0.9129599928855896
0.14898538881698278,3349,,,,,,,,,
,3349,0.2418144941329956,0.89453125,17,,,,,,
0.1460415552401962,3399,,,,,,,,,
,3399,0.22619765996932983,0.91796875,17,,,,,,
0.14309772166340967,3449,,,,,,,,,
,3449,0.237033411860466,0.9140625,17,,,,,,
0.1401538880866231,3499,,,,,,,,,
,3499,0.27182725071907043,0.90234375,17,,,,,,
,680,,,,0.3781558573246002,0.87109375,,,,
,681,,,,0.31807830929756165,0.90234375,,,,
,682,,,,0.23454277217388153,0.9140625,,,,
,683,,,,0.3781003952026367,0.875,,,,
,684,,,,0.4899718761444092,0.86328125,,,,
,685,,,,0.25820356607437134,0.88671875,,,,
,686,,,,0.2904065251350403,0.90625,,,,
,687,,,,0.33420103788375854,0.87890625,,,,
,688,,,,0.4029473066329956,0.890625,,,,
,689,,,,0.3212459683418274,0.90625,,,,
,690,,,,0.2864791750907898,0.90234375,,,,
,691,,,,0.3760773539543152,0.890625,,,,
,692,,,,0.30273857712745667,0.90625,,,,
,693,,,,0.35601311922073364,0.89453125,,,,
,694,,,,0.3987472653388977,0.875,,,,
,695,,,,0.26868826150894165,0.9140625,,,,
,696,,,,0.32299330830574036,0.92578125,,,,
,697,,,,0.276851624250412,0.92578125,,,,
,698,,,,0.3397587537765503,0.88671875,,,,
,699,,,,0.4333308935165405,0.859375,,,,
,700,,,,0.34974777698516846,0.890625,,,,
,701,,,,0.3179812729358673,0.89453125,,,,
,702,,,,0.40617674589157104,0.84765625,,,,
,703,,,,0.2819642126560211,0.91796875,,,,
,704,,,,0.23928262293338776,0.921875,,,,
,705,,,,0.33402174711227417,0.87109375,,,,
,706,,,,0.37111538648605347,0.8828125,,,,
,707,,,,0.3744104504585266,0.875,,,,
,708,,,,0.27975720167160034,0.90234375,,,,
,709,,,,0.39561015367507935,0.89453125,,,,
,710,,,,0.3494691848754883,0.87109375,,,,
,711,,,,0.30621427297592163,0.890625,,,,
,712,,,,0.2941773533821106,0.890625,,,,
,713,,,,0.4198036193847656,0.890625,,,,
,714,,,,0.2999659776687622,0.90234375,,,,
,715,,,,0.31649425625801086,0.9140625,,,,
,716,,,,0.3451192080974579,0.89453125,,,,
,717,,,,0.2563319802284241,0.91796875,,,,
,718,,,,0.3140760362148285,0.91015625,,,,
,719,,,,0.4065856635570526,0.875,,,,
,3527,,,17,,,0.3339433968067169,0.8937000036239624,,
,3527,,,17,,,,,0.23690742254257202,0.918179988861084
0.13721005450983653,3549,,,,,,,,,
,3549,0.18814264237880707,0.94140625,18,,,,,,
0.13426622093305,3599,,,,,,,,,
,3599,0.21607215702533722,0.921875,18,,,,,,
0.13132238735626345,3649,,,,,,,,,
,3649,0.21380028128623962,0.9296875,18,,,,,,
0.12837855377947688,3699,,,,,,,,,
,3699,0.26673009991645813,0.91015625,18,,,,,,
,720,,,,0.3045114576816559,0.90234375,,,,
,721,,,,0.2930755913257599,0.90234375,,,,
,722,,,,0.34624913334846497,0.8828125,,,,
,723,,,,0.4322400689125061,0.859375,,,,
,724,,,,0.40773916244506836,0.87109375,,,,
,725,,,,0.24211400747299194,0.93359375,,,,
,726,,,,0.34561219811439514,0.89453125,,,,
,727,,,,0.45144158601760864,0.86328125,,,,
,728,,,,0.4164697825908661,0.8828125,,,,
,729,,,,0.4424819350242615,0.86328125,,,,
,730,,,,0.3398416042327881,0.890625,,,,
,731,,,,0.2510639727115631,0.91796875,,,,
,732,,,,0.33673691749572754,0.8828125,,,,
,733,,,,0.3102986812591553,0.890625,,,,
,734,,,,0.4277195334434509,0.87890625,,,,
,735,,,,0.29900482296943665,0.921875,,,,
,736,,,,0.3943462371826172,0.8828125,,,,
,737,,,,0.26802465319633484,0.90234375,,,,
,738,,,,0.354128360748291,0.87109375,,,,
,739,,,,0.4690450429916382,0.84765625,,,,
,740,,,,0.32985877990722656,0.8828125,,,,
,741,,,,0.38628432154655457,0.890625,,,,
,742,,,,0.3876357078552246,0.87109375,,,,
,743,,,,0.3115028142929077,0.89453125,,,,
,744,,,,0.21344467997550964,0.9296875,,,,
,745,,,,0.3509615957736969,0.8828125,,,,
,746,,,,0.28508293628692627,0.91015625,,,,
,747,,,,0.2702954113483429,0.90625,,,,
,748,,,,0.36425498127937317,0.88671875,,,,
,749,,,,0.3778077960014343,0.890625,,,,
,750,,,,0.34140273928642273,0.8828125,,,,
,751,,,,0.30672305822372437,0.90234375,,,,
,752,,,,0.3303891122341156,0.88671875,,,,
,753,,,,0.423616498708725,0.8671875,,,,
,754,,,,0.40523621439933777,0.875,,,,
,755,,,,0.29604169726371765,0.8984375,,,,
,756,,,,0.34819433093070984,0.890625,,,,
,757,,,,0.24373777210712433,0.93359375,,,,
,758,,,,0.289803683757782,0.890625,,,,
,759,,,,0.1302182674407959,0.9375,,,,
,3723,,,18,,,0.3431054353713989,0.8902000188827515,,
,3723,,,18,,,,,0.21973693370819092,0.921459972858429
0.1254347202026903,3749,,,,,,,,,
,3749,0.17935851216316223,0.93359375,19,,,,,,
0.12249088662590377,3799,,,,,,,,,
,3799,0.19708892703056335,0.9375,19,,,,,,
0.1195470530491172,3849,,,,,,,,,
,3849,0.15608935058116913,0.9375,19,,,,,,
0.11660321947233068,3899,,,,,,,,,
,3899,0.22053490579128265,0.9453125,19,,,,,,
,760,,,,0.28374552726745605,0.8984375,,,,
,761,,,,0.30061614513397217,0.875,,,,
,762,,,,0.21904252469539642,0.91015625,,,,
,763,,,,0.3168143033981323,0.88671875,,,,
,764,,,,0.39936012029647827,0.8671875,,,,
,765,,,,0.23980329930782318,0.91015625,,,,
,766,,,,0.2900509238243103,0.91015625,,,,
,767,,,,0.3840896189212799,0.890625,,,,
,768,,,,0.45216721296310425,0.859375,,,,
,769,,,,0.41984495520591736,0.890625,,,,
,770,,,,0.24275821447372437,0.91796875,,,,
,771,,,,0.2324099987745285,0.90234375,,,,
,772,,,,0.2622678577899933,0.91796875,,,,
,773,,,,0.29049158096313477,0.921875,,,,
,774,,,,0.34420183300971985,0.87890625,,,,
,775,,,,0.30206772685050964,0.91015625,,,,
,776,,,,0.2265872210264206,0.9296875,,,,
,777,,,,0.3246624767780304,0.8984375,,,,
,778,,,,0.3668256402015686,0.88671875,,,,
,779,,,,0.3116525411605835,0.90625,,,,
,780,,,,0.3310782015323639,0.88671875,,,,
,781,,,,0.3040234446525574,0.90625,,,,
,782,,,,0.2478242665529251,0.91015625,,,,
,783,,,,0.18905878067016602,0.93359375,,,,
,784,,,,0.27354711294174194,0.9140625,,,,
,785,,,,0.2662390172481537,0.89453125,,,,
,786,,,,0.30620047450065613,0.90234375,,,,
,787,,,,0.3272395431995392,0.90234375,,,,
,788,,,,0.28016987442970276,0.921875,,,,
,789,,,,0.3683494031429291,0.87890625,,,,
,790,,,,0.28041043877601624,0.91015625,,,,
,791,,,,0.25406327843666077,0.91015625,,,,
,792,,,,0.23702377080917358,0.90625,,,,
,793,,,,0.41189444065093994,0.859375,,,,
,794,,,,0.30678892135620117,0.9140625,,,,
,795,,,,0.23228392004966736,0.92578125,,,,
,796,,,,0.2996247708797455,0.88671875,,,,
,797,,,,0.26705795526504517,0.921875,,,,
,798,,,,0.31653115153312683,0.8828125,,,,
,799,,,,0.33660203218460083,0.9375,,,,
,3919,,,19,,,0.3002856373786926,0.9010000228881836,,
,3919,,,19,,,,,0.20673179626464844,0.9281200170516968
0.11365938589554411,3949,,,,,,,,,
,3949,0.1691887527704239,0.94140625,20,,,,,,
0.11071555231875754,3999,,,,,,,,,
,3999,0.2080364227294922,0.92578125,20,,,,,,
0.107771718741971,4049,,,,,,,,,
,4049,0.16447612643241882,0.9375,20,,,,,,
0.10482788516518443,4099,,,,,,,,,
,4099,0.20894689857959747,0.91796875,20,,,,,,
,800,,,,0.25955474376678467,0.9140625,,,,
,801,,,,0.2509719431400299,0.9140625,,,,
,802,,,,0.24468910694122314,0.90625,,,,
,803,,,,0.29145339131355286,0.8828125,,,,
,804,,,,0.4174821674823761,0.859375,,,,
,805,,,,0.267181932926178,0.90234375,,,,
,806,,,,0.32680752873420715,0.890625,,,,
,807,,,,0.4106830060482025,0.90234375,,,,
,808,,,,0.42632243037223816,0.87109375,,,,
,809,,,,0.34141805768013,0.890625,,,,
,810,,,,0.24827179312705994,0.921875,,,,
,811,,,,0.31762298941612244,0.89453125,,,,
,812,,,,0.3066447079181671,0.90234375,,,,
,813,,,,0.32068589329719543,0.89453125,,,,
,814,,,,0.3745926022529602,0.89453125,,,,
,815,,,,0.2807953655719757,0.89453125,,,,
,816,,,,0.17522236704826355,0.9453125,,,,
,817,,,,0.32701975107192993,0.87890625,,,,
,818,,,,0.34245213866233826,0.8984375,,,,
,819,,,,0.37714698910713196,0.8828125,,,,
,820,,,,0.2733796536922455,0.9140625,,,,
,821,,,,0.291853129863739,0.88671875,,,,
,822,,,,0.2968443036079407,0.8984375,,,,
,823,,,,0.23779445886611938,0.91796875,,,,
,824,,,,0.20143373310565948,0.9453125,,,,
,825,,,,0.3013228476047516,0.90625,,,,
,826,,,,0.32137101888656616,0.91796875,,,,
,827,,,,0.334102064371109,0.90625,,,,
,828,,,,0.2891208231449127,0.9140625,,,,
,829,,,,0.42278414964675903,0.8671875,,,,
,830,,,,0.30940675735473633,0.8828125,,,,
,831,,,,0.3137780725955963,0.90234375,,,,
,832,,,,0.268352746963501,0.90234375,,,,
,833,,,,0.40915027260780334,0.86328125,,,,
,834,,,,0.32367485761642456,0.88671875,,,,
,835,,,,0.2691713273525238,0.91796875,,,,
,836,,,,0.3461945652961731,0.875,,,,
,837,,,,0.2898049056529999,0.90625,,,,
,838,,,,0.30673813819885254,0.91796875,,,,
,839,,,,0.44413524866104126,0.875,,,,
,4115,,,20,,,0.31081098318099976,0.8992000222206116,,
,4115,,,20,,,,,0.19469517469406128,0.9308000206947327
0.10188405158839789,4149,,,,,,,,,
,4149,0.20943306386470795,0.9375,21,,,,,,
0.09894021801161132,4199,,,,,,,,,
,4199,0.16238413751125336,0.953125,21,,,,,,
0.09599638443482478,4249,,,,,,,,,
,4249,0.16967308521270752,0.94140625,21,,,,,,
0.09305255085803821,4299,,,,,,,,,
,4299,0.2124418169260025,0.91015625,21,,,,,,
,840,,,,0.27044710516929626,0.90234375,,,,
,841,,,,0.27188417315483093,0.8984375,,,,
,842,,,,0.2847558557987213,0.8828125,,,,
,843,,,,0.34118807315826416,0.88671875,,,,
,844,,,,0.4104665219783783,0.87890625,,,,
,845,,,,0.31063413619995117,0.8984375,,,,
,846,,,,0.3023093640804291,0.8984375,,,,
,847,,,,0.39208897948265076,0.8515625,,,,
,848,,,,0.4516589045524597,0.87890625,,,,
,849,,,,0.39072689414024353,0.890625,,,,
,850,,,,0.29363584518432617,0.8984375,,,,
,851,,,,0.33977383375167847,0.88671875,,,,
,852,,,,0.2672871947288513,0.89453125,,,,
,853,,,,0.28367775678634644,0.90625,,,,
,854,,,,0.3521459102630615,0.88671875,,,,
,855,,,,0.2782944142818451,0.91015625,,,,
,856,,,,0.2928754389286041,0.91796875,,,,
,857,,,,0.31958478689193726,0.89453125,,,,
,858,,,,0.317007839679718,0.8984375,,,,
,859,,,,0.39068537950515747,0.890625,,,,
,860,,,,0.3120422959327698,0.90234375,,,,
,861,,,,0.5066885352134705,0.859375,,,,
,862,,,,0.29361969232559204,0.90234375,,,,
,863,,,,0.4167437255382538,0.86328125,,,,
,864,,,,0.2855883538722992,0.921875,,,,
,865,,,,0.33341774344444275,0.8984375,,,,
,866,,,,0.3363075852394104,0.89453125,,,,
,867,,,,0.3121439814567566,0.91015625,,,,
,868,,,,0.23580703139305115,0.921875,,,,
,869,,,,0.359683096408844,0.87890625,,,,
,870,,,,0.32896092534065247,0.88671875,,,,
,871,,,,0.31984981894493103,0.89453125,,,,
,872,,,,0.24941493570804596,0.9140625,,,,
,873,,,,0.40591198205947876,0.8515625,,,,
,874,,,,0.33270710706710815,0.90234375,,,,
,875,,,,0.3165395259857178,0.90625,,,,
,876,,,,0.4173688590526581,0.8828125,,,,
,877,,,,0.24074305593967438,0.9140625,,,,
,878,,,,0.3477856516838074,0.875,,,,
,879,,,,0.2921797037124634,0.9375,,,,
,4311,,,21,,,0.3310263156890869,0.8931999802589417,,
,4311,,,21,,,,,0.1855885535478592,0.9351999759674072
0.09010871728125164,4349,,,,,,,,,
,4349,0.15837915241718292,0.94140625,22,,,,,,
0.0871648837044651,4399,,,,,,,,,
,4399,0.17763760685920715,0.94140625,22,,,,,,
0.08422105012767855,4449,,,,,,,,,
,4449,0.24282538890838623,0.90625,22,,,,,,
0.08127721655089201,4499,,,,,,,,,
,4499,0.16624999046325684,0.94921875,22,,,,,,
,880,,,,0.26358675956726074,0.90625,,,,
,881,,,,0.23565219342708588,0.90234375,,,,
,882,,,,0.23949168622493744,0.921875,,,,
,883,,,,0.3081670105457306,0.890625,,,,
,884,,,,0.3557853102684021,0.88671875,,,,
,885,,,,0.22758394479751587,0.8984375,,,,
,886,,,,0.3301467299461365,0.91015625,,,,
,887,,,,0.4057556688785553,0.87109375,,,,
,888,,,,0.42445892095565796,0.87890625,,,,
,889,,,,0.34832555055618286,0.8984375,,,,
,890,,,,0.2944034934043884,0.90625,,,,
,891,,,,0.30707889795303345,0.91796875,,,,
,892,,,,0.2977711260318756,0.90625,,,,
,893,,,,0.27981722354888916,0.92578125,,,,
,894,,,,0.3450162708759308,0.8828125,,,,
,895,,,,0.31959250569343567,0.91796875,,,,
,896,,,,0.24844108521938324,0.9296875,,,,
,897,,,,0.3719431459903717,0.90234375,,,,
,898,,,,0.30502381920814514,0.87890625,,,,
,899,,,,0.3929751217365265,0.875,,,,
,900,,,,0.3698028028011322,0.87890625,,,,
,901,,,,0.37168458104133606,0.89453125,,,,
,902,,,,0.33401817083358765,0.90234375,,,,
,903,,,,0.22164495289325714,0.91796875,,,,
