lr-SGD,step,train_loss_step,train_acc_step,epoch,val_loss_step,val_acc_step,val_loss_epoch,val_acc_epoch,train_loss_epoch,train_acc_epoch,test_loss_step,test_acc_step,test_loss_epoch,test_acc_epoch
,386,,,,0.5939655303955078,0.83984375,,,,,,,,
,387,,,,0.6285651922225952,0.78125,,,,,,,,
,388,,,,0.4442363679409027,0.83984375,,,,,,,,
,389,,,,0.6623004674911499,0.80078125,,,,,,,,
,390,,,,0.46369558572769165,0.84765625,,,,,,,,
,391,,,,0.4777457118034363,0.81640625,,,,,,,,
,392,,,,0.4821690320968628,0.84765625,,,,,,,,
,393,,,,0.6689056754112244,0.796875,,,,,,,,
,394,,,,0.5521872043609619,0.8046875,,,,,,,,
,395,,,,0.4383533000946045,0.87109375,,,,,,,,
,396,,,,0.5999137759208679,0.79296875,,,,,,,,
,397,,,,0.42108169198036194,0.84375,,,,,,,,
,398,,,,0.5626019239425659,0.8125,,,,,,,,
,399,,,,0.5907405614852905,0.75,,,,,,,,
,1959,,,9,,,0.535697340965271,0.8234999775886536,,,,,,
,1959,,,9,,,,,0.4233993887901306,0.8524199724197388,,,,
0.4776269085215177,1999,,,,,,,,,,,,,
,1999,0.48111772537231445,0.84375,10,,,,,,,,,,
0.4714726610118911,2049,,,,,,,,,,,,,
,2049,0.39182955026626587,0.859375,10,,,,,,,,,,
0.4653184135022645,2099,,,,,,,,,,,,,
,2099,0.35101622343063354,0.859375,10,,,,,,,,,,
0.4591641659926379,2149,,,,,,,,,,,,,
,2149,0.3883877396583557,0.8671875,10,,,,,,,,,,
,400,,,,0.489480197429657,0.82421875,,,,,,,,
,401,,,,0.4776257276535034,0.8359375,,,,,,,,
,402,,,,0.4315844178199768,0.87109375,,,,,,,,
,403,,,,0.4876004457473755,0.8359375,,,,,,,,
,404,,,,0.5112522840499878,0.81640625,,,,,,,,
,405,,,,0.48576152324676514,0.828125,,,,,,,,
,406,,,,0.5471513271331787,0.78515625,,,,,,,,
,407,,,,0.587854266166687,0.8046875,,,,,,,,
,408,,,,0.5515453219413757,0.796875,,,,,,,,
,409,,,,0.5960602164268494,0.78125,,,,,,,,
,410,,,,0.48264071345329285,0.8359375,,,,,,,,
,411,,,,0.5236364603042603,0.84765625,,,,,,,,
,412,,,,0.40329256653785706,0.83984375,,,,,,,,
,413,,,,0.493935227394104,0.8359375,,,,,,,,
,414,,,,0.502763569355011,0.84765625,,,,,,,,
,415,,,,0.5087624788284302,0.84765625,,,,,,,,
,416,,,,0.5170242786407471,0.85546875,,,,,,,,
,417,,,,0.39806732535362244,0.83203125,,,,,,,,
,418,,,,0.5251107215881348,0.8125,,,,,,,,
,419,,,,0.5071305632591248,0.83984375,,,,,,,,
,420,,,,0.5630618929862976,0.796875,,,,,,,,
,421,,,,0.513235867023468,0.85546875,,,,,,,,
,422,,,,0.47401443123817444,0.84765625,,,,,,,,
,423,,,,0.4608699381351471,0.828125,,,,,,,,
,424,,,,0.39884352684020996,0.8671875,,,,,,,,
,425,,,,0.4514792859554291,0.83984375,,,,,,,,
,426,,,,0.5004144310951233,0.84375,,,,,,,,
,427,,,,0.5406460165977478,0.84375,,,,,,,,
,428,,,,0.5470361113548279,0.81640625,,,,,,,,
,429,,,,0.46734923124313354,0.859375,,,,,,,,
,430,,,,0.45209911465644836,0.828125,,,,,,,,
,431,,,,0.46291130781173706,0.8203125,,,,,,,,
,432,,,,0.5086555480957031,0.8125,,,,,,,,
,433,,,,0.6619319915771484,0.796875,,,,,,,,
,434,,,,0.6196027398109436,0.79296875,,,,,,,,
,435,,,,0.3773233890533447,0.85546875,,,,,,,,
,436,,,,0.575849711894989,0.82421875,,,,,,,,
,437,,,,0.3037516474723816,0.90234375,,,,,,,,
,438,,,,0.5550122261047363,0.8203125,,,,,,,,
,439,,,,0.32196807861328125,0.75,,,,,,,,
,2155,,,10,,,0.498751699924469,0.8313000202178955,,,,,,
,2155,,,10,,,,,0.40012192726135254,0.8614599704742432,,,,
0.45300991848301125,2199,,,,,,,,,,,,,
,2199,0.43151405453681946,0.85546875,11,,,,,,,,,,
0.44685567097338463,2249,,,,,,,,,,,,,
,2249,0.32550448179244995,0.88671875,11,,,,,,,,,,
0.44070142346375796,2299,,,,,,,,,,,,,
,2299,0.3543603718280792,0.8828125,11,,,,,,,,,,
0.4345471759541314,2349,,,,,,,,,,,,,
,2349,0.4399840831756592,0.828125,11,,,,,,,,,,
,440,,,,0.45772504806518555,0.84375,,,,,,,,
,441,,,,0.44179069995880127,0.84375,,,,,,,,
,442,,,,0.40557950735092163,0.8515625,,,,,,,,
,443,,,,0.4633273482322693,0.83984375,,,,,,,,
,444,,,,0.49144694209098816,0.828125,,,,,,,,
,445,,,,0.3682000935077667,0.859375,,,,,,,,
,446,,,,0.4186635911464691,0.8515625,,,,,,,,
,447,,,,0.45687270164489746,0.83203125,,,,,,,,
,448,,,,0.5069189667701721,0.828125,,,,,,,,
,449,,,,0.5237138867378235,0.84375,,,,,,,,
,450,,,,0.36498528718948364,0.875,,,,,,,,
,451,,,,0.46343204379081726,0.84375,,,,,,,,
,452,,,,0.43484675884246826,0.8359375,,,,,,,,
,453,,,,0.42316362261772156,0.87109375,,,,,,,,
,454,,,,0.415854275226593,0.8359375,,,,,,,,
,455,,,,0.3702917993068695,0.85546875,,,,,,,,
,456,,,,0.4120482802391052,0.87109375,,,,,,,,
,457,,,,0.3977718949317932,0.86328125,,,,,,,,
,458,,,,0.35213503241539,0.8671875,,,,,,,,
,459,,,,0.44811320304870605,0.84375,,,,,,,,
,460,,,,0.4728243052959442,0.84375,,,,,,,,
,461,,,,0.47729918360710144,0.84765625,,,,,,,,
,462,,,,0.37375685572624207,0.86328125,,,,,,,,
,463,,,,0.421304851770401,0.8515625,,,,,,,,
,464,,,,0.3738861680030823,0.87890625,,,,,,,,
,465,,,,0.42857691645622253,0.84765625,,,,,,,,
,466,,,,0.44436115026474,0.859375,,,,,,,,
,467,,,,0.46899616718292236,0.84375,,,,,,,,
,468,,,,0.38669365644454956,0.875,,,,,,,,
,469,,,,0.4991324245929718,0.8359375,,,,,,,,
,470,,,,0.4731963574886322,0.8515625,,,,,,,,
,471,,,,0.4737585783004761,0.8359375,,,,,,,,
,472,,,,0.38995710015296936,0.86328125,,,,,,,,
,473,,,,0.47015511989593506,0.8359375,,,,,,,,
,474,,,,0.43610623478889465,0.85546875,,,,,,,,
,475,,,,0.3832184076309204,0.86328125,,,,,,,,
,476,,,,0.4572909474372864,0.8359375,,,,,,,,
,477,,,,0.3838789165019989,0.8671875,,,,,,,,
,478,,,,0.45383220911026,0.828125,,,,,,,,
,479,,,,0.17194880545139313,0.9375,,,,,,,,
,2351,,,11,,,0.43253380060195923,0.850600004196167,,,,,,
,2351,,,11,,,,,0.377032071352005,0.8682399988174438,,,,
0.4283929284445048,2399,,,,,,,,,,,,,
,2399,0.3938692510128021,0.875,12,,,,,,,,,,
0.42223868093487815,2449,,,,,,,,,,,,,
,2449,0.4191042184829712,0.85546875,12,,,,,,,,,,
0.41608443342525153,2499,,,,,,,,,,,,,
,2499,0.30967164039611816,0.8984375,12,,,,,,,,,,
,480,,,,0.4454177916049957,0.84765625,,,,,,,,
,481,,,,0.4757663309574127,0.84375,,,,,,,,
,482,,,,0.40493956208229065,0.8671875,,,,,,,,
,483,,,,0.533737301826477,0.83203125,,,,,,,,
,484,,,,0.5836136937141418,0.8125,,,,,,,,
,485,,,,0.3567671775817871,0.875,,,,,,,,
,486,,,,0.565392017364502,0.8359375,,,,,,,,
,487,,,,0.5582394599914551,0.83984375,,,,,,,,
,488,,,,0.5754901766777039,0.83203125,,,,,,,,
,489,,,,0.5230097770690918,0.82421875,,,,,,,,
,490,,,,0.43999677896499634,0.859375,,,,,,,,
,491,,,,0.525534987449646,0.85546875,,,,,,,,
,492,,,,0.4762099087238312,0.8515625,,,,,,,,
,493,,,,0.4634914696216583,0.86328125,,,,,,,,
,494,,,,0.4962898790836334,0.8203125,,,,,,,,
,495,,,,0.40699657797813416,0.88671875,,,,,,,,
,496,,,,0.44241681694984436,0.85546875,,,,,,,,
,497,,,,0.521389901638031,0.81640625,,,,,,,,
,498,,,,0.5117233991622925,0.8359375,,,,,,,,
,499,,,,0.4735143780708313,0.80859375,,,,,,,,
,500,,,,0.4886839985847473,0.83984375,,,,,,,,
,501,,,,0.4831963777542114,0.84765625,,,,,,,,
,502,,,,0.40349045395851135,0.85546875,,,,,,,,
,503,,,,0.43879443407058716,0.83984375,,,,,,,,
,504,,,,0.43139803409576416,0.83984375,,,,,,,,
,505,,,,0.48948436975479126,0.84375,,,,,,,,
,506,,,,0.5812670588493347,0.828125,,,,,,,,
,507,,,,0.5376437306404114,0.828125,,,,,,,,
,508,,,,0.5446513295173645,0.8515625,,,,,,,,
,509,,,,0.443878173828125,0.85546875,,,,,,,,
,510,,,,0.5098279714584351,0.828125,,,,,,,,
,511,,,,0.40195339918136597,0.859375,,,,,,,,
,512,,,,0.48222991824150085,0.83984375,,,,,,,,
,513,,,,0.5928848385810852,0.8359375,,,,,,,,
,514,,,,0.47075679898262024,0.85546875,,,,,,,,
,515,,,,0.4336951971054077,0.87890625,,,,,,,,
,516,,,,0.529862105846405,0.80859375,,,,,,,,
,517,,,,0.40529677271842957,0.875,,,,,,,,
,518,,,,0.487266480922699,0.859375,,,,,,,,
,519,,,,0.5045680999755859,0.8125,,,,,,,,
,2547,,,12,,,0.4855739176273346,0.8443999886512756,,,,,,
,2547,,,12,,,,,0.3663121163845062,0.8730199933052063,,,,
0.4099301859156249,2549,,,,,,,,,,,,,
,2549,0.33190786838531494,0.89453125,13,,,,,,,,,,
0.40377593840599824,2599,,,,,,,,,,,,,
,2599,0.3275139033794403,0.88671875,13,,,,,,,,,,
0.39762169089637167,2649,,,,,,,,,,,,,
,2649,0.2536804676055908,0.90234375,13,,,,,,,,,,
0.39146744338674505,2699,,,,,,,,,,,,,
,2699,0.4164050221443176,0.8671875,13,,,,,,,,,,
,520,,,,0.445855051279068,0.84375,,,,,,,,
,521,,,,0.3902866840362549,0.87109375,,,,,,,,
,522,,,,0.3685537576675415,0.86328125,,,,,,,,
,523,,,,0.46799835562705994,0.84375,,,,,,,,
,524,,,,0.502504289150238,0.83203125,,,,,,,,
,525,,,,0.38704439997673035,0.890625,,,,,,,,
,526,,,,0.4103049635887146,0.84765625,,,,,,,,
,527,,,,0.5006126761436462,0.83984375,,,,,,,,
,528,,,,0.5134047269821167,0.84765625,,,,,,,,
,529,,,,0.5730324983596802,0.83203125,,,,,,,,
,530,,,,0.3823632597923279,0.87890625,,,,,,,,
,531,,,,0.4192016124725342,0.86328125,,,,,,,,
,532,,,,0.40721702575683594,0.86328125,,,,,,,,
,533,,,,0.4181060194969177,0.859375,,,,,,,,
,534,,,,0.4657876491546631,0.84375,,,,,,,,
,535,,,,0.3369453251361847,0.890625,,,,,,,,
,536,,,,0.3710120916366577,0.875,,,,,,,,
,537,,,,0.3690820634365082,0.86328125,,,,,,,,
,538,,,,0.49802958965301514,0.83203125,,,,,,,,
,539,,,,0.491403728723526,0.8203125,,,,,,,,
,540,,,,0.42458266019821167,0.859375,,,,,,,,
,541,,,,0.44149503111839294,0.82421875,,,,,,,,
,542,,,,0.4755765199661255,0.8203125,,,,,,,,
,543,,,,0.38707366585731506,0.87109375,,,,,,,,
,544,,,,0.3427598476409912,0.88671875,,,,,,,,
,545,,,,0.46960070729255676,0.83203125,,,,,,,,
,546,,,,0.46088486909866333,0.84375,,,,,,,,
,547,,,,0.46462979912757874,0.83984375,,,,,,,,
,548,,,,0.3941769599914551,0.87890625,,,,,,,,
,549,,,,0.518010675907135,0.83203125,,,,,,,,
,550,,,,0.45254644751548767,0.859375,,,,,,,,
,551,,,,0.335300475358963,0.890625,,,,,,,,
,552,,,,0.40599727630615234,0.859375,,,,,,,,
,553,,,,0.6353785395622253,0.8125,,,,,,,,
,554,,,,0.4263279438018799,0.859375,,,,,,,,
,555,,,,0.4113388955593109,0.87890625,,,,,,,,
,556,,,,0.4220118522644043,0.8359375,,,,,,,,
,557,,,,0.35547956824302673,0.88671875,,,,,,,,
,558,,,,0.4915845990180969,0.8203125,,,,,,,,
,559,,,,0.5598750114440918,0.8125,,,,,,,,
,2743,,,13,,,0.43695351481437683,0.853600025177002,,,,,,
,2743,,,13,,,,,0.3454150855541229,0.8805000185966492,,,,
0.38531319587711843,2749,,,,,,,,,,,,,
,2749,0.29958072304725647,0.890625,14,,,,,,,,,,
0.3791589483674918,2799,,,,,,,,,,,,,
,2799,0.3951651155948639,0.87890625,14,,,,,,,,,,
0.3730047008578652,2849,,,,,,,,,,,,,
,2849,0.3520985245704651,0.87890625,14,,,,,,,,,,
0.3668504533482385,2899,,,,,,,,,,,,,
,2899,0.2541777491569519,0.90234375,14,,,,,,,,,,
,560,,,,0.45128771662712097,0.8359375,,,,,,,,
,561,,,,0.5068974494934082,0.828125,,,,,,,,
,562,,,,0.40292230248451233,0.8515625,,,,,,,,
,563,,,,0.4493940770626068,0.86328125,,,,,,,,
,564,,,,0.46638306975364685,0.83203125,,,,,,,,
,565,,,,0.47133195400238037,0.859375,,,,,,,,
,566,,,,0.5991268754005432,0.82421875,,,,,,,,
,567,,,,0.5668284893035889,0.82421875,,,,,,,,
,568,,,,0.5442149639129639,0.828125,,,,,,,,
,569,,,,0.6808634996414185,0.8046875,,,,,,,,
,570,,,,0.45506784319877625,0.8515625,,,,,,,,
,571,,,,0.46967828273773193,0.86328125,,,,,,,,
,572,,,,0.46036654710769653,0.8515625,,,,,,,,
,573,,,,0.3792910575866699,0.87109375,,,,,,,,
,574,,,,0.5913715362548828,0.82421875,,,,,,,,
,575,,,,0.4924304187297821,0.83984375,,,,,,,,
,576,,,,0.4384258985519409,0.8515625,,,,,,,,
,577,,,,0.47706761956214905,0.8203125,,,,,,,,
,578,,,,0.6103724837303162,0.8046875,,,,,,,,
,579,,,,0.5447680354118347,0.8203125,,,,,,,,
,580,,,,0.5310726761817932,0.8125,,,,,,,,
,581,,,,0.6246497631072998,0.80078125,,,,,,,,
,582,,,,0.4915652275085449,0.83984375,,,,,,,,
,583,,,,0.5848272442817688,0.81640625,,,,,,,,
,584,,,,0.4223552346229553,0.85546875,,,,,,,,
,585,,,,0.4688408076763153,0.84765625,,,,,,,,
,586,,,,0.47676971554756165,0.85546875,,,,,,,,
,587,,,,0.5816863179206848,0.80859375,,,,,,,,
,588,,,,0.5399600267410278,0.85546875,,,,,,,,
,589,,,,0.519744336605072,0.828125,,,,,,,,
,590,,,,0.49743348360061646,0.83984375,,,,,,,,
,591,,,,0.4641052186489105,0.8359375,,,,,,,,
,592,,,,0.6122857332229614,0.796875,,,,,,,,
,593,,,,0.6458057761192322,0.78125,,,,,,,,
,594,,,,0.5745774507522583,0.83203125,,,,,,,,
,595,,,,0.36446312069892883,0.87890625,,,,,,,,
,596,,,,0.5325623154640198,0.83984375,,,,,,,,
,597,,,,0.4180133044719696,0.86328125,,,,,,,,
,598,,,,0.5124527215957642,0.8359375,,,,,,,,
,599,,,,0.7191423177719116,0.75,,,,,,,,
,2939,,,14,,,0.5111348628997803,0.835099995136261,,,,,,
,2939,,,14,,,,,0.3271521031856537,0.8866599798202515,,,,
0.36069620583861195,2949,,,,,,,,,,,,,
,2949,0.2845143675804138,0.87890625,15,,,,,,,,,,
0.35454195832898533,2999,,,,,,,,,,,,,
,2999,0.2829100489616394,0.8984375,15,,,,,,,,,,
0.3483877108193587,3049,,,,,,,,,,,,,
,3049,0.4760200083255768,0.828125,15,,,,,,,,,,
0.3422334633097321,3099,,,,,,,,,,,,,
,3099,0.2602825164794922,0.90625,15,,,,,,,,,,
,600,,,,0.5140356421470642,0.82421875,,,,,,,,
,601,,,,0.47731584310531616,0.8046875,,,,,,,,
,602,,,,0.3931758999824524,0.84765625,,,,,,,,
,603,,,,0.4965299963951111,0.83203125,,,,,,,,
,604,,,,0.47102659940719604,0.83984375,,,,,,,,
,605,,,,0.4495854675769806,0.84375,,,,,,,,
,606,,,,0.5982224941253662,0.8046875,,,,,,,,
,607,,,,0.5788482427597046,0.82421875,,,,,,,,
,608,,,,0.5415489077568054,0.84375,,,,,,,,
,609,,,,0.5653994679450989,0.83203125,,,,,,,,
,610,,,,0.449948787689209,0.86328125,,,,,,,,
,611,,,,0.42756301164627075,0.83203125,,,,,,,,
,612,,,,0.4573400020599365,0.83203125,,,,,,,,
,613,,,,0.5305861234664917,0.84375,,,,,,,,
,614,,,,0.5415113568305969,0.81640625,,,,,,,,
,615,,,,0.39666879177093506,0.83984375,,,,,,,,
,616,,,,0.40879201889038086,0.8828125,,,,,,,,
,617,,,,0.535162091255188,0.80078125,,,,,,,,
,618,,,,0.48863691091537476,0.84375,,,,,,,,
,619,,,,0.5693725347518921,0.80859375,,,,,,,,
,620,,,,0.49483102560043335,0.84375,,,,,,,,
,621,,,,0.555202841758728,0.80859375,,,,,,,,
,622,,,,0.5556140542030334,0.82421875,,,,,,,,
,623,,,,0.4930323362350464,0.8359375,,,,,,,,
,624,,,,0.408698707818985,0.8671875,,,,,,,,
,625,,,,0.5028045773506165,0.81640625,,,,,,,,
,626,,,,0.440690815448761,0.84765625,,,,,,,,
,627,,,,0.5607715845108032,0.796875,,,,,,,,
,628,,,,0.4731433391571045,0.84765625,,,,,,,,
,629,,,,0.5496045351028442,0.81640625,,,,,,,,
,630,,,,0.5168056488037109,0.828125,,,,,,,,
,631,,,,0.4887646734714508,0.83984375,,,,,,,,
,632,,,,0.4524416923522949,0.84375,,,,,,,,
,633,,,,0.6687166094779968,0.79296875,,,,,,,,
,634,,,,0.4272206127643585,0.8671875,,,,,,,,
,635,,,,0.4442700445652008,0.8359375,,,,,,,,
,636,,,,0.48645758628845215,0.83203125,,,,,,,,
,637,,,,0.37208810448646545,0.859375,,,,,,,,
,638,,,,0.4318911135196686,0.83984375,,,,,,,,
,639,,,,0.4681566059589386,0.75,,,,,,,,
,3135,,,15,,,0.49263569712638855,0.833299994468689,,,,,,
,3135,,,15,,,,,0.30773061513900757,0.8931199908256531,,,,
0.33607921580010547,3149,,,,,,,,,,,,,
,3149,0.2450920045375824,0.921875,16,,,,,,,,,,
0.3299249682904788,3199,,,,,,,,,,,,,
,3199,0.29658037424087524,0.89453125,16,,,,,,,,,,
0.32377072078085223,3249,,,,,,,,,,,,,
,3249,0.29549187421798706,0.89453125,16,,,,,,,,,,
0.3176164732712256,3299,,,,,,,,,,,,,
,3299,0.3252904713153839,0.88671875,16,,,,,,,,,,
,640,,,,0.4364157021045685,0.84375,,,,,,,,
,641,,,,0.4645463526248932,0.85546875,,,,,,,,
,642,,,,0.2863989770412445,0.8984375,,,,,,,,
,643,,,,0.44866451621055603,0.8515625,,,,,,,,
,644,,,,0.46577227115631104,0.8515625,,,,,,,,
,645,,,,0.32855990529060364,0.890625,,,,,,,,
,646,,,,0.4161100685596466,0.859375,,,,,,,,
,647,,,,0.43155279755592346,0.859375,,,,,,,,
,648,,,,0.6085700988769531,0.8203125,,,,,,,,
,649,,,,0.4672948122024536,0.8671875,,,,,,,,
,650,,,,0.3778245449066162,0.875,,,,,,,,
,651,,,,0.38857561349868774,0.8984375,,,,,,,,
,652,,,,0.3967638909816742,0.84765625,,,,,,,,
,653,,,,0.47022831439971924,0.875,,,,,,,,
,654,,,,0.44248583912849426,0.8671875,,,,,,,,
,655,,,,0.38696157932281494,0.87109375,,,,,,,,
,656,,,,0.3753325939178467,0.88671875,,,,,,,,
,657,,,,0.3387976586818695,0.87890625,,,,,,,,
,658,,,,0.39117395877838135,0.86328125,,,,,,,,
,659,,,,0.43271175026893616,0.84375,,,,,,,,
,660,,,,0.3850579261779785,0.8671875,,,,,,,,
,661,,,,0.448869913816452,0.8671875,,,,,,,,
,662,,,,0.48256367444992065,0.8515625,,,,,,,,
,663,,,,0.3634288012981415,0.88671875,,,,,,,,
,664,,,,0.2833481729030609,0.890625,,,,,,,,
,665,,,,0.41139644384384155,0.875,,,,,,,,
,666,,,,0.5061768889427185,0.83984375,,,,,,,,
,667,,,,0.39718377590179443,0.890625,,,,,,,,
,668,,,,0.531901478767395,0.85546875,,,,,,,,
,669,,,,0.41490206122398376,0.87890625,,,,,,,,
,670,,,,0.4403729736804962,0.85546875,,,,,,,,
,671,,,,0.3992699086666107,0.85546875,,,,,,,,
,672,,,,0.3412575423717499,0.875,,,,,,,,
,673,,,,0.5175454616546631,0.8203125,,,,,,,,
,674,,,,0.46350404620170593,0.8671875,,,,,,,,
,675,,,,0.3454698920249939,0.9140625,,,,,,,,
,676,,,,0.42847970128059387,0.85546875,,,,,,,,
,677,,,,0.3330566883087158,0.90234375,,,,,,,,
,678,,,,0.4347659647464752,0.83984375,,,,,,,,
,679,,,,0.43826866149902344,0.8125,,,,,,,,
,3331,,,16,,,0.41755351424217224,0.8664000034332275,,,,,,
,3331,,,16,,,,,0.29352426528930664,0.8979200124740601,,,,
0.311462225761599,3349,,,,,,,,,,,,,
,3349,0.28152766823768616,0.90234375,17,,,,,,,,,,
0.30530797825197237,3399,,,,,,,,,,,,,
,3399,0.28396889567375183,0.89453125,17,,,,,,,,,,
0.29915373074234575,3449,,,,,,,,,,,,,
,3449,0.30454131960868835,0.890625,17,,,,,,,,,,
0.2929994832327191,3499,,,,,,,,,,,,,
,3499,0.2421412169933319,0.91796875,17,,,,,,,,,,
,680,,,,0.37734946608543396,0.88671875,,,,,,,,
,681,,,,0.29487207531929016,0.90234375,,,,,,,,
,682,,,,0.2649793028831482,0.89453125,,,,,,,,
,683,,,,0.4441175162792206,0.85546875,,,,,,,,
,684,,,,0.34906643629074097,0.87890625,,,,,,,,
,685,,,,0.2981480658054352,0.890625,,,,,,,,
,686,,,,0.38439470529556274,0.875,,,,,,,,
,687,,,,0.4403594732284546,0.87109375,,,,,,,,
,688,,,,0.4205617606639862,0.88671875,,,,,,,,
,689,,,,0.3965499997138977,0.859375,,,,,,,,
,690,,,,0.33612799644470215,0.8984375,,,,,,,,
,691,,,,0.3508293628692627,0.875,,,,,,,,
,692,,,,0.34307992458343506,0.87890625,,,,,,,,
,693,,,,0.4344762861728668,0.8828125,,,,,,,,
,694,,,,0.46507564187049866,0.8359375,,,,,,,,
,695,,,,0.3303471803665161,0.88671875,,,,,,,,
,696,,,,0.28952500224113464,0.91796875,,,,,,,,
,697,,,,0.27784866094589233,0.90234375,,,,,,,,
,698,,,,0.3411010503768921,0.88671875,,,,,,,,
,699,,,,0.3610628545284271,0.8828125,,,,,,,,
,700,,,,0.31441256403923035,0.88671875,,,,,,,,
,701,,,,0.3045125901699066,0.890625,,,,,,,,
,702,,,,0.3594209849834442,0.87890625,,,,,,,,
,703,,,,0.30570074915885925,0.87109375,,,,,,,,
,704,,,,0.25679337978363037,0.9296875,,,,,,,,
,705,,,,0.2843029499053955,0.8984375,,,,,,,,
,706,,,,0.36599135398864746,0.87890625,,,,,,,,
,707,,,,0.3931325078010559,0.86328125,,,,,,,,
,708,,,,0.3328395187854767,0.890625,,,,,,,,
,709,,,,0.40745195746421814,0.8515625,,,,,,,,
,710,,,,0.3043311536312103,0.89453125,,,,,,,,
,711,,,,0.2963718771934509,0.8984375,,,,,,,,
,712,,,,0.27535998821258545,0.90234375,,,,,,,,
,713,,,,0.4263838529586792,0.84375,,,,,,,,
,714,,,,0.3589133322238922,0.875,,,,,,,,
,715,,,,0.2992655038833618,0.91796875,,,,,,,,
,716,,,,0.40888068079948425,0.83203125,,,,,,,,
,717,,,,0.26505815982818604,0.9140625,,,,,,,,
,718,,,,0.3450866937637329,0.87890625,,,,,,,,
,719,,,,0.9605492353439331,0.625,,,,,,,,
,3527,,,17,,,0.3472413718700409,0.8827999830245972,,,,,,
,3527,,,17,,,,,0.2823841869831085,0.901419997215271,,,,
0.2868452357230925,3549,,,,,,,,,,,,,
,3549,0.24187436699867249,0.9140625,18,,,,,,,,,,
0.2806909882134659,3599,,,,,,,,,,,,,
,3599,0.2774670124053955,0.90625,18,,,,,,,,,,
0.2745367407038393,3649,,,,,,,,,,,,,
,3649,0.24115659296512604,0.91015625,18,,,,,,,,,,
0.26838249319421265,3699,,,,,,,,,,,,,
,3699,0.3068051338195801,0.90234375,18,,,,,,,,,,
,720,,,,0.4173603653907776,0.86328125,,,,,,,,
,721,,,,0.3685498833656311,0.8671875,,,,,,,,
,722,,,,0.333931028842926,0.8828125,,,,,,,,
,723,,,,0.42128631472587585,0.8671875,,,,,,,,
,724,,,,0.4210593104362488,0.84375,,,,,,,,
,725,,,,0.34630730748176575,0.86328125,,,,,,,,
,726,,,,0.4087498188018799,0.87109375,,,,,,,,
,727,,,,0.47751909494400024,0.85546875,,,,,,,,
,728,,,,0.524794340133667,0.828125,,,,,,,,
,729,,,,0.45930495858192444,0.83984375,,,,,,,,
,730,,,,0.3410892188549042,0.875,,,,,,,,
,731,,,,0.2782384753227234,0.90234375,,,,,,,,
,732,,,,0.2619614601135254,0.89453125,,,,,,,,
,733,,,,0.33210310339927673,0.90234375,,,,,,,,
,734,,,,0.38094738125801086,0.86328125,,,,,,,,
,735,,,,0.3032599091529846,0.90234375,,,,,,,,
,736,,,,0.3357352018356323,0.9296875,,,,,,,,
,737,,,,0.3043595850467682,0.8828125,,,,,,,,
,738,,,,0.37972190976142883,0.87890625,,,,,,,,
,739,,,,0.38697516918182373,0.875,,,,,,,,
,740,,,,0.34554263949394226,0.875,,,,,,,,
,741,,,,0.3841605484485626,0.87109375,,,,,,,,
,742,,,,0.3963613510131836,0.8671875,,,,,,,,
,743,,,,0.2919977009296417,0.90234375,,,,,,,,
,744,,,,0.2290269434452057,0.921875,,,,,,,,
,745,,,,0.3164827823638916,0.8984375,,,,,,,,
,746,,,,0.36087551712989807,0.87109375,,,,,,,,
,747,,,,0.36883270740509033,0.8515625,,,,,,,,
,748,,,,0.3972095847129822,0.85546875,,,,,,,,
,749,,,,0.38297566771507263,0.86328125,,,,,,,,
,750,,,,0.4842306673526764,0.859375,,,,,,,,
,751,,,,0.2912811040878296,0.90625,,,,,,,,
,752,,,,0.31795066595077515,0.89453125,,,,,,,,
,753,,,,0.43442502617836,0.85546875,,,,,,,,
,754,,,,0.3641548454761505,0.8828125,,,,,,,,
,755,,,,0.31712520122528076,0.875,,,,,,,,
,756,,,,0.36047276854515076,0.8828125,,,,,,,,
,757,,,,0.29060471057891846,0.9140625,,,,,,,,
,758,,,,0.3686389625072479,0.90625,,,,,,,,
,759,,,,0.28950589895248413,0.875,,,,,,,,
,3723,,,18,,,0.36361461877822876,0.878000020980835,,,,,,
,3723,,,18,,,,,0.26627233624458313,0.9069799780845642,,,,
0.262228245684586,3749,,,,,,,,,,,,,
,3749,0.20870956778526306,0.92578125,19,,,,,,,,,,
0.2560739981749594,3799,,,,,,,,,,,,,
,3799,0.2502201199531555,0.91796875,19,,,,,,,,,,
0.24991975066533278,3849,,,,,,,,,,,,,
,3849,0.2418747991323471,0.91015625,19,,,,,,,,,,
0.24376550315570622,3899,,,,,,,,,,,,,
,3899,0.24051818251609802,0.92578125,19,,,,,,,,,,
,760,,,,0.299606055021286,0.90234375,,,,,,,,
,761,,,,0.31124284863471985,0.90234375,,,,,,,,
,762,,,,0.3209848701953888,0.8828125,,,,,,,,
,763,,,,0.3767247796058655,0.8671875,,,,,,,,
,764,,,,0.3828834295272827,0.85546875,,,,,,,,
,765,,,,0.3138923943042755,0.91015625,,,,,,,,
,766,,,,0.33750128746032715,0.89453125,,,,,,,,
,767,,,,0.4261797070503235,0.859375,,,,,,,,
,768,,,,0.47242119908332825,0.86328125,,,,,,,,
,769,,,,0.5340498685836792,0.85546875,,,,,,,,
,770,,,,0.30613067746162415,0.9140625,,,,,,,,
,771,,,,0.31284576654434204,0.90625,,,,,,,,
